5222,0,-29,4153,8241,-4619,11,18749,-2091,-2090,5222,0,4,-4216,-8331,4698,14,-18849,2087,2087,-5228
5222,0,-28,4153,8241,-4619,12,18743,-2091,-2090,5222,0,7,-4216,-8331,4698,16,-18854,2087,2087,-5228
5222,0,-28,4153,8241,-4619,13,18737,-2091,-2090,5222,0,10,-4216,-8331,4698,18,-18858,2087,2087,-5228
5222,0,-27,4153,8241,-4619,14,18731,-2091,-2090,5222,0,13,-4216,-8331,4698,21,-18863,2087,2087,-5228
5222,0,-27,4153,8241,-4619,16,18724,-2091,-2090,5222,0,16,-4216,-8331,4698,23,-18867,2087,2087,-5228
5222,0,-26,4153,8241,-4619,17,18718,-2091,-2090,5222,0,19,-4216,-8331,4698,26,-18872,2087,2087,-5228
5222,0,-26,4153,8241,-4619,18,18711,-2091,-2090,5222,0,22,-4216,-8331,4698,28,-18877,2087,2087,-5228
5222,0,-25,4153,8241,-4619,20,18704,-2091,-2090,5222,0,25,-4216,-8331,4698,30,-18881,2087,2087,-5228
5222,0,-24,4153,8241,-4619,21,18697,-2091,-2090,5222,0,28,-4216,-8331,4698,33,-18886,2087,2087,-5228
5222,0,-24,4153,8241,-4619,22,18691,-2091,-2090,5222,0,31,-4216,-8331,4698,36,-18891,2087,2087,-5228
5222,0,-23,4153,8241,-4619,24,18684,-2091,-2090,5222,0,34,-4216,-8331,4698,38,-18896,2087,2087,-5228
5222,0,-23,4153,8241,-4619,26,18676,-2091,-2090,5222,0,38,-4216,-8331,4698,41,-18901,2087,2087,-5228
5222,0,-22,4153,8241,-4619,27,18669,-2091,-2090,5222,0,41,-4216,-8331,4698,43,-18906,2087,2087,-5228
5222,0,-22,4153,8241,-4619,29,18662,-2091,-2090,5222,0,44,-4216,-8331,4698,46,-18911,2087,2087,-5228
5222,0,-21,4153,8241,-4619,31,18655,-2091,-2090,5222,0,48,-4216,-8331,4698,49,-18916,2087,2087,-5228
5222,0,-20,4153,8241,-4619,33,18647,-2091,-2090,5222,0,51,-4216,-8331,4698,52,-18921,2087,2087,-5228
5222,0,-20,4153,8241,-4619,35,18640,-2091,-2090,5222,0,55,-4216,-8331,4698,55,-18927,2087,2087,-5228
5222,0,-19,4153,8241,-4619,37,18632,-2091,-2090,5222,0,58,-4216,-8331,4698,57,-18932,2087,2087,-5228
5222,0,-18,4153,8241,-4619,39,18624,-2091,-2090,5222,0,62,-4216,-8331,4698,60,-18937,2087,2087,-5228
5222,0,-18,4153,8241,-4619,41,18616,-2091,-2090,5222,0,66,-4216,-8331,4698,63,-18943,2087,2087,-5228
5222,0,-17,4153,8241,-4619,43,18608,-2091,-2090,5222,0,69,-4216,-8331,4698,66,-18948,2087,2087,-5228
5222,0,-16,4153,8241,-4619,45,18600,-2091,-2090,5222,0,73,-4216,-8331,4698,69,-18954,2087,2087,-5228
5222,0,-16,4153,8241,-4619,48,18592,-2091,-2090,5222,0,77,-4216,-8331,4698,72,-18960,2087,2087,-5228
5222,0,-15,4153,8241,-4619,50,18584,-2091,-2090,5222,0,81,-4216,-8331,4698,75,-18965,2087,2087,-5228
5222,0,-14,4153,8240,-4619,53,18575,-2091,-2090,5222,0,85,-4216,-8331,4698,78,-18971,2087,2087,-5228
5222,0,-14,4153,8240,-4619,56,18567,-2091,-2090,5222,0,89,-4216,-8331,4698,82,-18977,2087,2087,-5228
5222,0,-13,4153,8240,-4619,58,18558,-2091,-2090,5222,0,93,-4216,-8331,4698,85,-18983,2087,2087,-5228
5222,0,-12,4153,8240,-4619,61,18550,-2091,-2090,5222,0,97,-4216,-8331,4698,88,-18989,2087,2087,-5228
5222,0,-11,4153,8240,-4619,64,18541,-2091,-2090,5222,0,101,-4216,-8331,4698,91,-18995,2087,2087,-5228
5222,0,-11,4153,8240,-4619,68,18532,-2091,-2090,5222,0,105,-4216,-8331,4698,95,-19001,2087,2087,-5228
5222,0,-10,4153,8240,-4619,71,18523,-2091,-2090,5222,0,109,-4216,-8331,4698,98,-19007,2087,2087,-5228
5222,0,-9,4153,8240,-4619,74,18514,-2091,-2090,5222,0,113,-4216,-8331,4698,101,-19014,2087,2087,-5228
5222,0,-8,4153,8240,-4619,78,18505,-2091,-2090,5222,0,118,-4216,-8331,4698,105,-19020,2087,2087,-5228
5222,0,-7,4153,8240,-4619,81,18496,-2091,-2090,5222,0,122,-4216,-8331,4698,108,-19026,2087,2087,-5228
5222,0,-7,4153,8240,-4619,85,18487,-2091,-2090,5222,0,127,-4216,-8331,4698,112,-19033,2087,2087,-5228
5222,0,-6,4153,8240,-4619,89,18477,-2091,-2090,5222,0,131,-4216,-8331,4698,116,-19039,2087,2087,-5228
5222,0,-5,4153,8240,-4619,93,18468,-2091,-2090,5222,0,136,-4216,-8331,4698,119,-19046,2087,2087,-5228
5222,0,-4,4153,8240,-4619,97,18458,-2091,-2090,5222,0,140,-4216,-8331,4698,123,-19053,2087,2087,-5228
5222,0,-3,4153,8240,-4619,102,18449,-2091,-2090,5222,0,145,-4216,-8331,4698,127,-19059,2087,2087,-5228
5222,0,-2,4153,8240,-4619,106,18439,-2091,-2090,5222,0,150,-4216,-8331,4698,130,-19066,2087,2087,-5228
5222,0,-1,4153,8240,-4619,111,18429,-2091,-2090,5222,0,154,-4216,-8331,4698,134,-19073,2087,2087,-5228
