5222,0,-60,4304,8445,-5035,-74,18651,-2091,-2090,5222,0,-26,-5444,-8363,4488,-110,-18732,2087,2087,-5228
5222,0,-59,4304,8445,-5035,-72,18643,-2091,-2090,5222,0,-23,-5444,-8363,4488,-106,-18736,2087,2087,-5228
5222,0,-57,4304,8445,-5035,-70,18635,-2091,-2090,5222,0,-20,-5444,-8363,4488,-102,-18739,2087,2087,-5228
5222,0,-56,4304,8445,-5035,-68,18626,-2091,-2090,5222,0,-17,-5444,-8364,4489,-98,-18743,2087,2087,-5228
5222,0,-54,4304,8445,-5035,-66,18618,-2091,-2090,5222,0,-14,-5444,-8364,4489,-94,-18746,2087,2087,-5228
5222,0,-53,4304,8445,-5035,-63,18609,-2091,-2090,5222,0,-11,-5444,-8364,4489,-90,-18750,2087,2087,-5228
5222,0,-52,4304,8445,-5035,-61,18601,-2091,-2090,5222,0,-8,-5443,-8364,4490,-86,-18754,2087,2087,-5228
5222,0,-50,4304,8445,-5035,-59,18592,-2091,-2090,5222,0,-5,-5443,-8365,4490,-82,-18757,2087,2087,-5228
5222,0,-49,4304,8445,-5035,-57,18584,-2091,-2090,5222,0,-1,-5443,-8365,4490,-78,-18761,2087,2087,-5228
5222,0,-47,4304,8445,-5035,-54,18575,-2091,-2090,5222,0,1,-5443,-8365,4491,-73,-18765,2087,2087,-5228
5222,0,-46,4304,8445,-5035,-52,18566,-2091,-2090,5222,0,4,-5443,-8365,4491,-69,-18769,2087,2087,-5228
5222,0,-44,4304,8445,-5035,-49,18558,-2091,-2090,5222,0,7,-5443,-8365,4492,-65,-18773,2087,2087,-5228
5222,0,-43,4304,8445,-5035,-47,18549,-2091,-2090,5222,0,11,-5443,-8366,4492,-61,-18777,2087,2087,-5228
5222,0,-41,4304,8445,-5035,-44,18540,-2091,-2090,5222,0,14,-5443,-8366,4492,-57,-18781,2087,2087,-5228
5222,0,-39,4304,8445,-5035,-42,18531,-2091,-2090,5222,0,17,-5443,-8366,4493,-52,-18785,2087,2087,-5228
5222,0,-38,4304,8445,-5035,-39,18523,-2091,-2090,5222,0,21,-5443,-8366,4493,-48,-18790,2087,2087,-5228
5222,0,-36,4304,8445,-5035,-37,18514,-2091,-2090,5222,0,24,-5443,-8367,4493,-44,-18794,2087,2087,-5228
5222,0,-35,4304,8445,-5035,-34,18505,-2091,-2090,5222,0,27,-5443,-8367,4494,-39,-18798,2087,2087,-5228
5222,0,-33,4304,8445,-5035,-32,18496,-2091,-2090,5222,0,31,-5443,-8367,4494,-35,-18803,2087,2087,-5228
5222,0,-31,4304,8445,-5035,-29,18487,-2091,-2090,5222,0,34,-5442,-8367,4495,-30,-18807,2087,2087,-5228
5222,0,-30,4304,8445,-5035,-26,18478,-2091,-2090,5222,0,38,-5442,-8367,4495,-26,-18812,2087,2087,-5228
